file_id,file_name,file_size,case_id,case_submitter_id,sample_type
590c65ab-dbd9-4ea9-9dd3-ae05e299410d,e7400950-2ee7-46d1-a6a8-01393d1975dc.rna_seq.augmented_star_gene_counts.tsv,4229131,bf058ed5-fb68-4d5b-b89b-0c90ac3b25ef,DLBCL11185,Tumor
77e60ee5-d16f-435c-ae90-9ccdb58c42d2,560dca9a-0027-493b-9809-dfeb4cdfe881.rna_seq.augmented_star_gene_counts.tsv,4244094,cc0c6496-f74d-4cac-8ded-5a9f2fcbc601,DLBCL11673,Tumor
f23d4a35-5e95-4729-8f0f-f515be78fcfd,6522b0c1-f3bd-4b6e-9692-34a9a808c4a8.rna_seq.augmented_star_gene_counts.tsv,4244238,bf833ae7-e364-4b51-8981-adb55ea45569,DLBCL11201,Tumor
608a7d82-73e3-4bf9-b7d1-5feb1d2d872a,1f98d630-7b37-415d-9b47-f1ec6ab3cee5.rna_seq.augmented_star_gene_counts.tsv,4226458,c15956cc-8a89-45da-b867-adfa59e0e0dc,DLBCL11001,Tumor
22c3b65b-fe92-47da-a697-14f924b811fe,92802df7-457c-4812-b847-f7f170b905d6.rna_seq.augmented_star_gene_counts.tsv,4241981,cccf1ab4-13aa-433d-933b-2fa2baf0349a,DLBCL11485,Tumor
ebbc89d1-b259-4b2f-84c1-ab9810a21aa2,03860cbb-8dc3-47a3-9077-03e9a979a627.rna_seq.augmented_star_gene_counts.tsv,4174376,cd4f3660-6184-4c90-bae3-0ed05ee272af,DLBCL11572,Tumor
67be444d-3be0-451e-b1ab-647822d81b4f,a876c42e-d021-419a-ae23-6ae056677cbc.rna_seq.augmented_star_gene_counts.tsv,4238966,c1b07bfa-d234-42d6-8a41-97b7a7924f0d,DLBCL10954,Tumor
d0aaec15-c698-462a-8489-909b41b8375c,8f0ff721-3027-4d19-a9d5-84ca209b12ce.rna_seq.augmented_star_gene_counts.tsv,4241812,c1ba5bf0-2ba9-4116-9352-7d264854ab36,DLBCL11449,Tumor
9b7f2166-89d5-4bed-a5b6-54a27b19a4d4,c9c457e8-a06d-419b-a438-7c7404531a12.rna_seq.augmented_star_gene_counts.tsv,4233497,c3651513-c85c-47b9-9dad-240457f3cff1,DLBCL11506,Tumor
a9fe6faf-77d1-4449-aef4-68f1bb7ac9d0,3ab6239b-7a2e-4aa8-ada4-b9ff7d9e3491.rna_seq.augmented_star_gene_counts.tsv,4231249,c38005c5-73c1-4572-b1a9-fc366f1a858d,DLBCL11451,Tumor
c068f6ac-a9ab-44b4-afb5-d09634c86661,c8651632-4b93-4639-8885-c3fd5798fd18.rna_seq.augmented_star_gene_counts.tsv,4233583,d095498d-8c58-4015-ae38-8756802bf83e,DLBCL10961,Tumor
fe4d2dd4-13d8-47f7-b528-4fe82ff46fd8,64f65332-d0f0-4a5b-ba3c-64342cdcce7b.rna_seq.augmented_star_gene_counts.tsv,4226272,c39ad2b9-f01b-4506-868d-3a94fb5eff04,DLBCL10997,Tumor
4a3664f3-229f-4e77-91ea-a199bce63b7e,12b319f1-e415-4050-ab26-77ef1c2a3d43.rna_seq.augmented_star_gene_counts.tsv,4219773,d327f20d-bcd0-4270-bebc-fde8727b16cd,DLBCL11511,Tumor
a3d8f663-270c-4cd4-8284-67336c203ac7,93d0a806-0618-47d0-ab5f-64532bba2a41.rna_seq.augmented_star_gene_counts.tsv,4233661,dec2bb82-f94a-4f40-86c4-b4721faa4961,DLBCL11515,Tumor
352bc83e-27bb-4aae-87fb-564dcd7c8f0b,358de7fc-ecc3-45a0-9d67-ee9eda0e092e.rna_seq.augmented_star_gene_counts.tsv,4205624,d5511340-6c16-4bb2-81e1-e237d1da6bd3,DLBCL11664,Tumor
350062e8-421e-42dc-8793-e1e8ef1bb3b7,2520310f-6709-40ab-b391-16fd3add6583.rna_seq.augmented_star_gene_counts.tsv,4207203,d6120e89-b65b-4e28-a18f-927c2d01a232,DLBCL10456,Tumor
ba885a44-69f8-4bab-8b76-3ffed9f38562,2a5f1de6-d9d7-4fbe-b7ff-94b6edce7cd5.rna_seq.augmented_star_gene_counts.tsv,4239171,f744773a-c245-485c-b60c-e1ce88f333ec,DLBCL11507,Tumor
55dc38e5-7227-4eb3-be26-ff54c3edc03f,e26d83d0-30a0-44e2-867e-e0970fefc96b.rna_seq.augmented_star_gene_counts.tsv,4230609,d70822fa-79e9-4435-9000-af54bea594cc,DLBCL11504,Tumor
205872a7-f4b0-4383-b76b-d9122d180e49,c7ea6b2d-a6d4-4dc4-a827-3083b68eeea8.rna_seq.augmented_star_gene_counts.tsv,4211309,df4e44e8-d159-43a2-94b6-0dc7f875e98f,DLBCL11680,Tumor
e140fb2d-a998-4416-8e2a-e12388c010cf,838c01ed-7609-4392-b8e2-b725cd589a8b.rna_seq.augmented_star_gene_counts.tsv,4220842,f8ce7711-625c-4ff3-bfd3-d985e3a41da7,DLBCL10957,Tumor
b4ff16ff-eb2b-4bad-ad77-87737c31b84b,e9521f2d-64db-4138-b481-fef845196ed7.rna_seq.augmented_star_gene_counts.tsv,4232729,d8bfdf0b-a602-4303-a22f-14de6c952542,DLBCL10451,Tumor
b0576a88-8656-418b-95b2-d6ed5c33eea3,7778fa86-c797-45a4-99c4-fd91077646db.rna_seq.augmented_star_gene_counts.tsv,4228372,fa7ae84b-e04b-4719-b796-8aecff7e55f2,DLBCL10985,Tumor
aca55451-dd55-4351-b059-e6c73cd0ab61,0165d288-c7b4-4579-8a0d-07c8c5d7602b.rna_seq.augmented_star_gene_counts.tsv,4246914,da6b1a46-fdf3-4d35-ac21-ec696c939510,DLBCL11655,Tumor
8f9e7ecc-bb0d-483c-bf02-f8e9bfd10bbf,047ad9c7-72e6-4e6c-9ada-419199da8129.rna_seq.augmented_star_gene_counts.tsv,4221567,e45da2d6-4edc-42ff-a136-bbc61582a206,DLBCL11188,Tumor
5e1eff3c-0bb2-4c21-be94-b722a55663c8,8aaaa992-194e-4ca9-ae6b-79ff9dfebae8.rna_seq.augmented_star_gene_counts.tsv,4235086,fab27c4e-5193-4693-8d3a-f776367eba46,DLBCL10964,Tumor
4aa1eadd-3934-470c-81e3-e25a3649d405,e0b5346f-1a6a-4048-8d74-0c63ddfa5e10.rna_seq.augmented_star_gene_counts.tsv,4226821,dcb9b792-17b8-4146-b715-a709bd845a07,DLBCL10925,Tumor
74fdd4f7-2866-4103-ae31-3612c6e6d82f,3e12a6bc-62ad-49bc-98fc-f7fcb296fe56.rna_seq.augmented_star_gene_counts.tsv,4238196,dd0612ae-ea06-471c-8816-97a12b05a188,DLBCL10872,Tumor
73141deb-2489-43b7-a5ac-2753b7ab1c2c,1775288e-76f5-468f-9de2-3695f35aefcf.rna_seq.augmented_star_gene_counts.tsv,4228594,e48c9c39-991f-4607-8c50-06c1d281e201,DLBCL11672,Tumor
f9208fc2-26b8-47df-a957-f03f7ba9e098,ccd2020e-be44-4351-9120-7a294ad440f6.rna_seq.augmented_star_gene_counts.tsv,4196540,e53a3991-bd7b-4c35-bb84-2e0b3b2dac16,DLBCL10491,Tumor
372175c5-d508-4b72-94d2-54c06fe3eebd,7bbdba54-d216-4826-b505-540c9b068ec2.rna_seq.augmented_star_gene_counts.tsv,4223820,e70f1e1a-0a58-401d-90f2-8a2541b6d8a3,DLBCL11005,Tumor
1b369da4-8d2d-4036-89e8-915003e3d834,79f87bc7-6f67-4650-be84-7beb0061d3d5.rna_seq.augmented_star_gene_counts.tsv,4218037,fca236c2-842f-40b9-9957-373adf581dcf,DLBCL11516,Tumor
99695cb5-d4fc-4df4-a606-d2a2ce53c69a,f83363f5-5e9b-4a67-93f3-43c982a0da1a.rna_seq.augmented_star_gene_counts.tsv,4206791,fd4c98be-f5ba-4fce-86e3-a0c16425a3a1,DLBCL11564,Tumor
1e91a2f0-449b-4cf4-b906-4617c4dfd514,57de356e-d2d3-4eaf-8bbf-29027708b380.rna_seq.augmented_star_gene_counts.tsv,4189924,e8ad3d63-432d-49c8-8b72-ccc9587bf680,DLBCL10549,Tumor
e66c2feb-a150-4184-b4c4-cb025cf521ce,da59dc13-382a-4152-886b-cfce849a89b0.rna_seq.augmented_star_gene_counts.tsv,4233252,ff16b702-cc50-40f6-8757-959132f6b962,DLBCL10520,Tumor
f9b17185-d2c2-4e78-a49b-87b713585495,4fa107cc-9207-4c10-b070-f75e18dc3349.rna_seq.augmented_star_gene_counts.tsv,4224359,eadc2019-814a-435e-8391-d58dbd4a9da6,DLBCL11530,Tumor
3ab84d54-de5c-4d10-b4d0-259fe23f72c1,4e684582-bf93-4ef6-a0b0-ec48fd9317a2.rna_seq.augmented_star_gene_counts.tsv,4189723,ffa815d6-32b4-432b-aa31-ba86b6a88124,DLBCL10541,Tumor
4af8f200-5f70-45f5-a7fc-018d963554a5,c8858f67-9e9c-4837-ac1c-5f9cb3d80015.rna_seq.augmented_star_gene_counts.tsv,4234265,15b380e1-d220-42b9-8613-18fcefccb0a4,DLBCL10984,Tumor
c70a6e72-891c-4f37-aff7-8be387c3c6ae,77a2b016-cff4-4245-aeb7-d7cdebea6da8.rna_seq.augmented_star_gene_counts.tsv,4220040,060c3a95-22d2-46af-b4b1-6903ba8e54e6,DLBCL10998,Tumor
3bea9807-7f70-4fe2-a749-b81554ed36c4,821724cb-93ef-4b4b-9b61-d548ae1589cf.rna_seq.augmented_star_gene_counts.tsv,4248028,06c247ca-9cd9-41e4-8d06-3c64a4a20fd3,DLBCL10852,Tumor
da4166ff-e792-474d-b9e3-bea336721bba,b78bd9ed-5948-4220-a41d-16ff0035c65e.rna_seq.augmented_star_gene_counts.tsv,4247945,15d51d32-af4c-419e-b9c1-7a20230bf2b6,DLBCL10487,Tumor
ee0383d7-1aa0-4d71-b117-c501adda8500,34fe52ce-d9fc-4e2d-b550-cc08bea3fd3a.rna_seq.augmented_star_gene_counts.tsv,4193754,07de2773-e7ff-4d2c-8af5-6d8ea8dbf1cf,DLBCL10473,Tumor
918c6bdd-2667-4b48-a2fa-627fd5f94022,b60a1066-aeb4-4f29-a686-2bcb92f03da6.rna_seq.augmented_star_gene_counts.tsv,4223235,08b0dc6f-21c8-4cf1-a6eb-3cb32e8a5f44,DLBCL11561,Tumor
5cfcdd08-e588-4639-bfec-7f18fb80e013,4c75984d-3821-4dd0-b807-d68499a8d0fa.rna_seq.augmented_star_gene_counts.tsv,4236586,17035c57-7b01-4e71-8c6b-dc0952113401,DLBCL10881,Tumor
116d7701-199e-45a1-8400-65cf645fbc81,84cc8679-fcc5-4e95-9c2c-5cf87312df57.rna_seq.augmented_star_gene_counts.tsv,4233204,08e4f4a2-72a9-45e5-a50e-eb17bcf78d34,DLBCL11492,Tumor
9da236b4-8764-4302-8836-a4baf73d7fbf,18952d7f-0be5-4b42-9a6d-b6c41b1bf7f5.rna_seq.augmented_star_gene_counts.tsv,4247346,1723cd2d-37cf-4a0c-ae5f-bfce2efe9292,DLBCL10864,Tumor
ae898a67-0daf-4731-9dc8-f8e9df2c112e,2db8100a-3d40-4003-b5af-2d98b14aac54.rna_seq.augmented_star_gene_counts.tsv,4235568,1723ef31-df5f-4185-aea8-bcf12077e42e,DLBCL10508,Tumor
28847ae6-9059-482e-a4bc-a317029df1b1,5fea1d4e-7fee-402a-916a-f07474b49617.rna_seq.augmented_star_gene_counts.tsv,4244356,0a1e5ad4-047e-415e-b0ad-dcb3637bfdaf,DLBCL10540,Tumor
ec30a2be-89e3-4c25-8096-90105001c890,725eae04-9bbe-47b4-9f53-86d73939e629.rna_seq.augmented_star_gene_counts.tsv,4232096,0b774349-0d43-4130-978b-9df382bd660c,DLBCL10479,Tumor
5f27431e-d8e4-4555-a73c-de7c05de3ec2,346965cc-36be-49c6-ba2e-8fe55623caa9.rna_seq.augmented_star_gene_counts.tsv,4213602,17d0d281-6f72-4842-9108-1c1ef2f9547a,DLBCL11517,Tumor
c577c8c0-96fb-4586-a9ed-b409a5d66746,1253bbe6-cdd2-44d4-8eed-80b769378f22.rna_seq.augmented_star_gene_counts.tsv,4173546,0c1b0e1f-f97a-4738-979b-48241b8719c7,DLBCL11002,Tumor
d92e1e36-4ac4-498c-8d23-13f4c641b286,a22f3dc9-625e-445e-b262-d70b2ddbbe22.rna_seq.augmented_star_gene_counts.tsv,4229798,1922ea89-a8b2-48d9-b3b7-cf94f9f135c9,DLBCL10955,Tumor
9e87bee7-59da-4c99-97b2-60b3afc2721b,ed457a36-8637-48fd-98ec-0faf55ed9de7.rna_seq.augmented_star_gene_counts.tsv,4220402,0ebf20b5-2155-49e3-8ef8-752ec88ffa82,DLBCL10945,Tumor
ab7fb8c1-08b0-4625-987b-049da3d99718,8d04ff5a-965b-4f2b-9cb1-a4c977609719.rna_seq.augmented_star_gene_counts.tsv,4233785,107810af-adb6-4fc5-98d1-9af9fba4f111,DLBCL10467,Tumor
bb4a4f50-1013-41e1-a9ad-3b7695e5ebef,db6d4793-0bcc-4f39-8325-1f5db9703719.rna_seq.augmented_star_gene_counts.tsv,4240355,1aebf113-72f5-4afb-a446-4ef1bf79d37f,DLBCL10912,Tumor
3ef45d6b-bfe9-475e-ab87-9bd1f07d2ad3,0d843f86-6943-4290-bbe4-511a299a0949.rna_seq.augmented_star_gene_counts.tsv,4235041,2c2b79da-909b-4bd1-bf3d-f0d8469380ac,DLBCL10979,Tumor
f75ac0c1-5de9-4d6f-9d58-f424ae44fcfe,0edf47fd-f573-48bd-9463-295758434969.rna_seq.augmented_star_gene_counts.tsv,4226307,109dd03e-ade9-4f17-9afc-63f9d62c3167,DLBCL11441,Tumor
59a97dc6-aab1-48a2-9ef5-c3b0284d4a66,d39cc490-b37d-4a8e-962f-2bf9038c461b.rna_seq.augmented_star_gene_counts.tsv,4243884,2fb8d13a-34f5-4261-97b7-b1a251157665,DLBCL10455,Tumor
e9ffcc2b-6306-451a-8ff5-552ae18253b8,5200782d-083e-49f6-989a-06851078a695.rna_seq.augmented_star_gene_counts.tsv,4227094,1c54a540-881a-4f87-9995-79fe5b5b02c5,DLBCL11004,Tumor
fbc931cb-6945-415d-8d26-e1685189ce9f,4349d5b8-985e-467f-8904-1a8925ca8897.rna_seq.augmented_star_gene_counts.tsv,4198423,11bfaab3-7613-4dec-a504-dec5b2f4075e,DLBCL11196,Tumor
34f2cc1e-8ac7-4475-8619-be93924d8790,132129ff-f99d-4e50-8e05-cde1430fd995.rna_seq.augmented_star_gene_counts.tsv,4240213,1208cada-aae1-464b-b821-e367fccdb871,DLBCL11475,Tumor
1ab84d76-7c42-42dc-a1e3-42e84272307c,7d11f73a-a8c7-4f73-9f3f-2f433bd1acc7.rna_seq.augmented_star_gene_counts.tsv,4235764,2071cc73-28f8-4b7a-9a2e-0d959e605255,DLBCL10952,Tumor
06cc74d7-33cd-49c3-ba78-7e4c5f327d9a,67287d69-2a01-4cc5-a481-0ef4518f48d6.rna_seq.augmented_star_gene_counts.tsv,4202300,5f8ad989-da37-4049-be37-ae28cff6c8e3,DLBCL11558,Tumor
1cc13254-9820-4338-b7b3-e562c9c00949,57b0b717-ee56-4f37-919d-416a3d3c1c95.rna_seq.augmented_star_gene_counts.tsv,4236030,28e7dff2-5453-4526-b437-fdbd7a99a086,DLBCL10839,Tumor
83d49c6a-4058-44dc-8501-20a40ac8095e,ba8b3ea9-734d-4ebb-8248-0283ae9ff268.rna_seq.augmented_star_gene_counts.tsv,4231996,5fb8bb0f-cf23-4696-a478-f62e846c2c56,DLBCL10987,Tumor
48fdb0a0-465a-4f86-81a3-de66101bea6e,dacb4e9b-59ed-482d-b2cd-0cd1903c4eb1.rna_seq.augmented_star_gene_counts.tsv,4240022,4c3f0457-351c-4dbc-92ef-49dc00859f41,DLBCL10880,Tumor
406224f9-45f5-4a42-820d-d32649468685,242f9808-dcfc-4d86-a610-a02b3aae92b9.rna_seq.augmented_star_gene_counts.tsv,4244499,4c668b9f-047f-42d4-b978-1d5c1070a106,DLBCL11467,Tumor
afa83710-baa2-439d-95d3-1f8731ce5431,cb3ffe2c-e6e6-454e-abf8-9255bdf181ef.rna_seq.augmented_star_gene_counts.tsv,4242770,3d3e93a0-56bd-43a6-9810-f97240e88247,DLBCL11540,Tumor
b8613167-7cad-45af-9b81-5b6c96d2e4ce,bfd44732-4ec8-45f2-89d6-12793902206d.rna_seq.augmented_star_gene_counts.tsv,4221378,4d39e915-9d1d-4c0d-8243-4bc1b8d08427,DLBCL11596,Tumor
e749171d-a74a-4719-9483-c306534b6256,e3ce8573-7b90-47fd-aca0-052018eb5259.rna_seq.augmented_star_gene_counts.tsv,4243240,4d99534b-4266-4a36-8c45-57099b4c4a2f,DLBCL11477,Tumor
e1abc56e-95f8-4d79-9fc5-e41c53a85509,e271473a-f86d-474a-9227-1966d35f130a.rna_seq.augmented_star_gene_counts.tsv,4236796,3ea45493-2198-4e77-8c4e-614bfd4d506e,DLBCL11471,Tumor
8a7c501d-d038-444b-81e9-336204fb65a3,dba147f6-cd6f-43cb-b5be-670372466548.rna_seq.augmented_star_gene_counts.tsv,4210647,623ec217-6a16-4802-9568-17c0ff376605,DLBCL10552,Tumor
67c652b8-37a0-47f3-b4e2-a2dd63598eea,12a3ade3-76b3-4685-be4f-aabdfb87745a.rna_seq.augmented_star_gene_counts.tsv,4248028,624dc2d1-89b6-4121-9e0f-1d513cd134d1,DLBCL10908,Tumor
5a776b39-66c1-47db-aef1-1f3c29acf9b4,a1f545a6-98ae-42cc-b5f1-6764ecd3412a.rna_seq.augmented_star_gene_counts.tsv,4251378,40eb65cc-0486-4e4f-832b-19b532b35ccd,DLBCL10907,Tumor
5625c987-bb07-4cc5-86f3-4e51b34f2b72,1f21942e-32ac-4c8b-b11e-cff870ab35de.rna_seq.augmented_star_gene_counts.tsv,4226615,629722ec-86c0-46c0-8a62-53cda1cdf140,DLBCL11443,Tumor
1a84acda-4d35-4615-a128-50e20a32029e,ed7b092e-e272-49e5-a98e-eb2240428af0.rna_seq.augmented_star_gene_counts.tsv,4238966,415b54c7-e838-4dde-a350-8ae1c46834ea,DLBCL10972,Tumor
55e415cd-99c2-4958-aa45-8d7125f1d0ef,4107fba6-5d78-49f6-bf9a-8afb7e24bb50.rna_seq.augmented_star_gene_counts.tsv,4179237,71f83204-9f21-42de-a45d-78b1ea7443d9,DLBCL11595,Tumor
4320a991-809f-44c5-8b0e-9d28657ca2e3,aa39e862-1938-4030-9730-80045f546482.rna_seq.augmented_star_gene_counts.tsv,4217856,502616ef-c084-4ffa-bab8-8f53b0202f5f,DLBCL11197,Tumor
062f1527-33dd-44e4-a34f-51ebbf6c486a,f074b115-ca24-41d5-b0f2-353c48120cc8.rna_seq.augmented_star_gene_counts.tsv,4220071,436d1d68-131f-4f9a-b450-e4f4b03b9070,DLBCL11576,Tumor
be6fb0aa-4aee-45fc-ac92-d3022a5867b6,bb376659-02ff-46f0-81b7-5746779925f5.rna_seq.augmented_star_gene_counts.tsv,4236778,745edeaf-4eaa-459f-a1ce-c0ec98b52dbb,DLBCL11537,Tumor
551c12c1-bfaf-4a83-af74-8c0fc9bf5642,3b9d7ca3-a53e-41c7-be6f-a12b5a3734ba.rna_seq.augmented_star_gene_counts.tsv,4230311,54073f5b-3499-4b4d-9aa0-150dee80e9c6,DLBCL10970,Tumor
1e1a979d-b33a-4f30-a46c-4542320be340,3699220a-8777-4a54-81e5-2cc8935c793d.rna_seq.augmented_star_gene_counts.tsv,4266573,65d86810-21d0-4b94-bc3f-b73addffd98c,DLBCL10850,Tumor
e0115b1e-2f3f-4b90-84a2-c73baa21a41a,c3502409-7888-4101-9350-ab1f2f08afbb.rna_seq.augmented_star_gene_counts.tsv,4240416,75a6761a-77aa-4ef3-94bb-90efb2219d31,DLBCL11440,Tumor
f2a66c6d-5de4-4085-8630-9c45684e5045,ff3bf9d3-542c-421d-8348-7dd8028ad944.rna_seq.augmented_star_gene_counts.tsv,4237463,55bfed18-6631-4627-8e81-693e754755a3,DLBCL10902,Tumor
3e3a9cfb-9686-43ce-a152-9067668a72cd,bb30b116-c3be-421d-b3c5-25fe6d26364b.rna_seq.augmented_star_gene_counts.tsv,4239263,764e6041-d5cb-4b2a-8505-7c6870984681,DLBCL10837,Tumor
7b83b2e4-8ae9-4e79-b863-abec3bc3fc79,60f7d5ec-cbd0-450a-80aa-4047766c3f7c.rna_seq.augmented_star_gene_counts.tsv,4226185,76784ff1-4c7f-4644-9d62-7dbf1ae39dab,DLBCL11454,Tumor
94223251-377a-4deb-aeac-2d7e1493a938,5b6d6780-3541-45e3-86dc-519c4e31301f.rna_seq.augmented_star_gene_counts.tsv,4225545,771a01cf-f36e-4306-917c-5d28530f3a0b,DLBCL11257,Tumor
2dd67e14-356a-4e96-bffe-d0079a674ded,f750e0e2-74b7-4b8d-bb20-cfbe6f8c614e.rna_seq.augmented_star_gene_counts.tsv,4233531,696c2ae5-6da0-46d0-bf4b-b8fcc8ea3d2b,DLBCL11458,Tumor
b68d26c1-1669-4b9b-a93d-8d36c38d69cb,e9061509-d153-4823-b733-944399f4febe.rna_seq.augmented_star_gene_counts.tsv,4240369,595fd9e4-762e-4e4b-8a4c-45ffd0c54601,DLBCL10918,Tumor
e513ebbc-42e7-459b-8734-c82e3926c42d,6b5eccea-317e-4d37-aeb1-4192724046a0.rna_seq.augmented_star_gene_counts.tsv,4244303,6cd4c7ad-bc31-4215-87bd-04509ca34eda,DLBCL11679,Tumor
f166d3e3-8b06-4855-8599-eb114d90bcb8,7dd419a7-4624-48fa-b7fe-6d74ab668ff5.rna_seq.augmented_star_gene_counts.tsv,4230878,6ceae0f0-e417-4e80-99b9-6d5c9e776165,DLBCL11445,Tumor
c8699cf4-c3fc-42c2-bfe7-5f6376156941,b663bad3-8b79-46ef-a894-60833cd18869.rna_seq.augmented_star_gene_counts.tsv,4239612,7ac79db4-b307-46be-ba2c-b1731c7f97f0,DLBCL11206,Tumor
8853e490-490a-4347-a05b-0d2141747537,526a8cdc-c74b-4cdb-a255-9f8fff92ea3f.rna_seq.augmented_star_gene_counts.tsv,4206578,6ea75e2e-80eb-4a43-83bb-37bdd05b205a,DLBCL10472,Tumor
6c02c7a6-46c6-4f18-880b-efc16c9e604b,161ae100-182c-4056-b4e1-f9de68f32bf3.rna_seq.augmented_star_gene_counts.tsv,4233932,8aa36545-1279-4e9c-8e8b-c3b17f9baed9,DLBCL10869,Tumor
8cab4008-aadf-4070-829c-5deffee4d996,41376c18-de18-470d-9ce1-56f3bf4ea240.rna_seq.augmented_star_gene_counts.tsv,4199702,7f9a1199-0643-47a0-8112-00f3e7bc3173,DLBCL10539,Tumor
691d5723-4fa4-4223-bf80-ee99719c2927,eec2e18e-3d9d-43f7-a570-0f45ecb6aeeb.rna_seq.augmented_star_gene_counts.tsv,4214466,8ceb57bf-d0f0-45d3-9843-1e115000e6d7,DLBCL10948,Tumor
146c53b9-abb4-4121-bfa7-2a8a074ed0b4,55a2590a-da07-41a8-a1b3-d93e55f146e1.rna_seq.augmented_star_gene_counts.tsv,4239075,80e32778-72ac-4555-b44a-eeb91a7d8da8,DLBCL11538,Tumor
1772e775-9142-4915-ba38-1f788f7ca7dd,59e5c865-1c29-4139-8568-5418f5e23f8d.rna_seq.augmented_star_gene_counts.tsv,4203322,7025007e-fbf5-41f0-8020-d87f4afba26e,DLBCL10497,Tumor
30272fb4-3c8b-471c-b745-630f19bbfa8a,62a59a3e-25cb-47fd-be82-137d13f16a24.rna_seq.augmented_star_gene_counts.tsv,4220707,8e07a747-148f-4b49-931f-916a7f9585fb,DLBCL11486,Tumor
fe5b975c-fea2-4d00-bbc3-817365d9f556,d3d47702-aa97-4ac5-95e2-1d4af89553fd.rna_seq.augmented_star_gene_counts.tsv,4229177,7059a096-b0a4-49e0-8284-ea10d87f8927,DLBCL11186,Tumor
02a534ed-6877-476a-90a4-ebed2304977e,70496c29-a52d-4974-bcbd-f859b26a26ab.rna_seq.augmented_star_gene_counts.tsv,4246812,8ecfd706-3f1e-4ffe-8821-a359a261a8af,DLBCL11497,Tumor
8063a081-9502-4b6a-ac0e-20e663c08d59,051f497f-cb52-4acc-9763-56d20c0e2d73.rna_seq.augmented_star_gene_counts.tsv,4238508,91fbbb27-b38e-4025-9b9e-0f0266c87659,DLBCL11669,Tumor
80b11edb-02f7-409f-8f4c-9ad27a64e2eb,8411a886-c7bf-48a0-801c-9143f0bc3b26.rna_seq.augmented_star_gene_counts.tsv,4231681,70e5ff1e-76bf-48f8-8417-ed17f913041b,DLBCL11428,Tumor
e365c260-4e1d-4fbf-98bf-993f6f4cfa7b,f1df0929-8191-4d88-9d01-160343e973fe.rna_seq.augmented_star_gene_counts.tsv,4247812,71f2effe-fcc6-4477-8cb8-d36da7581d75,DLBCL10885,Tumor
3e7f1d8b-18d7-49a8-a90d-d3f2f27ad98b,00cdd6cd-3d82-4fc0-897f-898818677165.rna_seq.augmented_star_gene_counts.tsv,4228625,87562a7f-1b98-42c6-b859-ab1c71b8cf05,DLBCL10986,Tumor
96e78398-b364-4669-8cd0-532cabf84957,1686455f-009f-4b7b-8143-eb8febcb3bc6.rna_seq.augmented_star_gene_counts.tsv,4253065,9639bad9-c33b-487b-a40d-3ffba3687ae2,DLBCL10915,Tumor
887f8feb-8abe-4c6d-ae5f-824c4be2dcbd,3022ab61-6acf-4e78-9155-effa3e70bdf8.rna_seq.augmented_star_gene_counts.tsv,4232964,a52f3ec1-80ec-4660-acf4-e80667a23b88,DLBCL10857,Tumor
38181aa4-6043-411b-a2b2-6f767a07fca0,a5e1e7bb-aef9-4ff3-98c3-1c4049cf67ae.rna_seq.augmented_star_gene_counts.tsv,4217709,9683c2a2-1506-419e-8a26-c073774616ca,DLBCL11205,Tumor
9eb8870a-7b9d-4faa-b116-9c8b95184781,9d263b2e-e47b-4172-9af1-3747d8b9514a.rna_seq.augmented_star_gene_counts.tsv,4240991,a55589b3-1b68-47a5-818a-b2d1d819b800,DLBCL11460,Tumor
31c4da54-11a7-4816-8751-5f6160d763b0,173b0f09-b1e6-49c2-9c9e-b235b07431ba.rna_seq.augmented_star_gene_counts.tsv,4220359,895c8796-cbb5-43da-9a28-584dc7e22cf6,DLBCL11674,Tumor
e07fd35b-6d2a-43a2-8a1a-ba93b3a00f8e,e78dd16c-ef19-412d-b3ee-3a53f23a1c8a.rna_seq.augmented_star_gene_counts.tsv,4235510,9973bf97-28fb-4c6f-92cc-2a4d378e8bc2,DLBCL10518,Tumor
f14e3b71-c60c-4ebb-ae45-af970b32114c,93eb5ad9-f99a-4912-87e1-1a47c3d7a225.rna_seq.augmented_star_gene_counts.tsv,4244090,9a91e018-4881-4fc8-a8b3-aa44e30f5082,DLBCL11481,Tumor
0cd4cb36-9fda-48da-8e1d-bb9e32771461,d7217da6-3aaf-44d2-80c3-e454c7624fd8.rna_seq.augmented_star_gene_counts.tsv,4218653,9aa2a629-6776-41c0-8202-46cf141abeba,DLBCL10452,Tumor
370ae88b-b7b2-4ed9-b862-67b8aa636a79,daad21a7-ecfc-490a-8810-8b50644495bf.rna_seq.augmented_star_gene_counts.tsv,4241182,a7f9ad5b-d760-4b25-9c94-701499320108,DLBCL10905,Tumor
a21fd4b8-1266-4743-9372-dae63e77e174,6277dd2a-93df-4504-8256-d378532103b9.rna_seq.augmented_star_gene_counts.tsv,4235851,9d953fe6-caa2-4286-99e8-9b5e32a4d90b,DLBCL10454,Tumor
80ade27a-9594-468f-8754-4fd450a16f67,2b4da08b-b404-4781-a922-c812f8fa6511.rna_seq.augmented_star_gene_counts.tsv,4232079,a98bac71-2a1b-4edc-bbd4-6ba1272856a6,DLBCL10486,Tumor
d091bcf3-7687-40b4-93cb-99b04ea2cab3,6e4e4478-e04f-46df-8df4-5566754a37f8.rna_seq.augmented_star_gene_counts.tsv,4201674,9e2abda5-dbc6-4eae-a251-8f8ec6968864,DLBCL10538,Tumor
